snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Oil,PV,SCGT,Wind,Wind offshore,demand
2030-01-07 04:00:00,58.1939851592,6.99310687432,121.20692257,34.3099831585,62.8816790417,0.0,0.0,0.0,0.0,0.374572308229,0.0,4078.346330425332
2030-01-07 05:00:00,58.1939851592,6.45288116541,121.20692257,31.6594967141,62.8816790417,0.0,0.0,0.0,0.0,0.31962780802,0.0,4210.758679463132
2030-01-07 06:00:00,58.1939851592,8.46401133099,121.20692257,41.5266192036,62.8816790417,0.0,0.0,0.0,0.0,0.264758224009,0.0,4636.431776274744
2030-01-07 07:00:00,58.1939851592,8.28595579987,121.20692257,40.6530329158,62.8816790417,0.0,0.0,0.0,0.0,0.22227992573,0.0,5165.2462497865245
2030-01-07 08:00:00,58.1939851592,8.02661587112,121.20692257,39.3806444413,62.8816790417,0.0,0.0,0.0,565.935111376,0.183951858713,0.0,5624.379249767549
2030-01-07 09:00:00,58.1939851592,7.42868529839,121.20692257,36.4470430752,62.8816790417,0.0,0.0,1.60314002529,565.935111376,0.172696152959,0.0,6005.5240936523705
2030-01-07 10:00:00,58.1939851592,8.64245822368,121.20692257,42.4021256119,62.8816790417,0.0,0.0,5.96306499457,565.935111376,0.180649711934,0.0,6218.7950800018625
2030-01-07 11:00:00,58.1939851592,9.18408165243,121.20692257,45.0594696298,62.8816790417,0.0,0.0,11.0754675106,565.935111376,0.249141439755,0.0,6322.463754733493
2030-01-07 12:00:00,58.1939851592,9.27709291956,121.20692257,45.5158068581,62.8816790417,0.0,0.0,15.5773006818,565.935111376,0.330743052607,0.0,6352.167937788981
2030-01-07 13:00:00,58.1939851592,9.29896024654,121.20692257,45.6230935955,62.8816790417,0.0,0.0,16.6212394653,565.935111376,0.478528653007,0.0,6301.076481125365
2030-01-07 14:00:00,58.1939851592,9.31258801503,121.20692257,45.6899549371,62.8816790417,0.0,0.0,11.9829634258,565.935111376,0.558118401601,0.0,6248.601531876486
2030-01-07 15:00:00,58.1939851592,9.38042634774,121.20692257,46.0227872667,62.8816790417,0.0,0.0,5.13561268665,565.935111376,0.645326004679,0.0,6316.590251912915
2030-01-07 16:00:00,58.1939851592,8.33234612154,121.20692257,40.8806357802,62.8816790417,0.0,0.0,0.0,565.935111376,0.698181443497,0.0,6574.672571280563
2030-01-07 17:00:00,58.1939851592,9.22067395799,121.20692257,45.2390009039,62.8816790417,0.0,0.0,0.0,565.935111376,0.795044957449,0.0,6735.919409335923
2030-01-07 18:00:00,58.1939851592,8.79112669505,121.20692257,43.1315314169,62.8816790417,0.0,0.0,0.0,565.935111376,0.940049697935,0.0,6666.655601662517
2030-01-07 19:00:00,58.1939851592,8.82652395014,121.20692257,43.3051994657,62.8816790417,0.0,0.0,0.0,565.935111376,1.10056752311,0.0,6432.063202824419
2030-01-07 20:00:00,58.1939851592,8.90618000414,121.20692257,43.6960125793,62.8816790417,0.0,0.0,0.0,565.935111376,1.2590210438,0.0,6070.322026531778
