snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,Hydro,Nuclear,PV,SCGT,SCGT_CHP,Wind,Wind offshore,demand
2030-12-11 18:00:00,55.1867269055,11.5945907842,349.367618054,16.0375617997,2.98564353422,0.0,0.0,57.6415391216,0.0,31.9075092328,51.8047691975,2054.146459295399
2030-12-11 19:00:00,55.1867269055,11.3527926813,349.367618054,15.7031082523,2.98564353422,0.0,0.0,0.0,0.0,32.1206737717,54.7667254623,1979.0860829770288
2030-12-11 20:00:00,55.1867269055,9.94144165327,349.367618054,13.7509367825,2.98564353422,0.0,0.0,0.0,0.0,31.1479580595,57.6240265966,1875.2996868728508
2030-12-11 21:00:00,55.1867269055,7.76450745297,349.367618054,10.7398156984,2.98564353422,0.0,0.0,0.0,0.0,29.8546153151,59.1275333286,1735.7018307033159
2030-12-11 22:00:00,55.1867269055,6.0518435717,349.367618054,8.37087026957,2.98564353422,0.0,0.0,0.0,0.0,28.098401244,61.973787946,1557.7391548321907
2030-12-11 23:00:00,55.1867269055,4.7688741156,349.367618054,6.59627534661,2.98564353422,0.0,0.0,0.0,0.0,27.1149388428,62.3319304176,1408.3915040924924
2030-12-12 00:00:00,55.1867269055,5.06428039756,349.367618054,7.00487937509,2.98564353422,0.0,0.0,0.0,0.0,26.5287944955,59.4794887232,1388.2094184740808
2030-12-12 01:00:00,55.1867269055,4.66804790764,349.367618054,6.45681319816,2.98564353422,0.0,0.0,0.0,0.0,25.9134459211,56.5429337711,1358.2008071983464
2030-12-12 02:00:00,55.1867269055,4.93372272043,349.367618054,6.82429285381,2.98564353422,0.0,0.0,0.0,0.0,26.7491692798,55.4552304703,1313.5618940114655
2030-12-12 03:00:00,55.1867269055,4.49423582183,349.367618054,6.21639746296,2.98564353422,0.0,0.0,0.0,0.0,28.4724175471,57.4055362791,1279.4375526927115
2030-12-12 04:00:00,55.1867269055,4.772000108,349.367618054,6.60059919877,2.98564353422,0.0,0.0,0.0,0.0,29.8693767181,56.9213946091,1271.1727942103573
2030-12-12 05:00:00,55.1867269055,5.42729274172,349.367618054,7.50699566464,2.98564353422,0.0,0.0,0.0,0.0,30.4496135104,54.2630980848,1359.2846941276568
2030-12-12 06:00:00,55.1867269055,6.73248092282,349.367618054,9.31232338205,2.98564353422,0.0,0.0,0.0,0.0,30.5523717047,60.0726117347,1575.4157774206617
2030-12-12 07:00:00,55.1867269055,7.16442917124,349.367618054,9.90979136149,2.98564353422,0.0,0.0,0.0,0.0,30.019267592,66.9977008023,1795.4574919388072
2030-12-12 08:00:00,55.1867269055,7.5292549364,349.367618054,10.4144159631,2.98564353422,0.0,0.0,57.6415391216,0.0,30.1666607125,67.6386909201,1904.1756700884375
2030-12-12 09:00:00,55.1867269055,7.42418877742,349.367618054,10.2690891422,2.98564353422,0.0,26.7721254629,0.0,0.0,29.9093472661,64.2845169958,1955.3614581883883
2030-12-12 10:00:00,55.1867269055,7.71632226623,349.367618054,10.6731662647,2.98564353422,0.0,72.3049742054,0.0,0.0,31.3319835934,60.927304952,1965.1041346231082
2030-12-12 11:00:00,55.1867269055,7.80499855345,349.367618054,10.7958227226,2.98564353422,0.0,111.797626114,0.0,0.0,31.3066865783,58.66851712,1965.664416335009
2030-12-12 12:00:00,55.1867269055,7.807183294,349.367618054,10.7988446414,2.98564353422,0.0,127.328314421,0.0,0.0,31.3977639445,54.0046986747,1951.5666474721681
2030-12-12 13:00:00,55.1867269055,7.81339210211,349.367618054,10.807432624,2.98564353422,0.0,115.524517015,0.0,0.0,30.4488641185,52.1066063168,1925.677868215811
2030-12-12 14:00:00,55.1867269055,7.69897387193,349.367618054,10.6491700797,2.98564353422,0.0,82.0775997842,0.0,0.0,28.480698827,53.1670005904,1910.416827116504
2030-12-12 15:00:00,55.1867269055,6.88098283258,349.367618054,9.51773024801,2.98564353422,0.0,33.0777963576,0.0,0.0,26.5100617439,53.655573218,1942.0717786679922
2030-12-12 16:00:00,55.1867269055,6.62543727141,349.367618054,9.16426130666,2.98564353422,0.0,0.0,57.6415391216,0.0,28.0554198821,57.4530647835,2039.9138077982118
2030-12-12 17:00:00,55.1867269055,6.67488321752,349.367618054,9.23265461447,2.98564353422,0.0,0.0,0.0,0.0,30.105842602,62.0231587441,2102.0539237610947
2030-12-12 18:00:00,55.1867269055,6.78870560936,349.367618054,9.39009299909,2.98564353422,0.0,0.0,57.6415391216,0.0,30.2171858376,66.0100509154,2084.009088471348
2030-12-12 19:00:00,55.1867269055,7.84570553738,349.367618054,10.8521283553,2.98564353422,0.0,0.0,57.6415391216,0.0,29.7627043302,69.833717893,2014.0348008972946
2030-12-12 20:00:00,55.1867269055,7.57305337138,349.367618054,10.4749976706,2.98564353422,0.0,0.0,0.0,0.0,28.62271806,70.4218251506,1900.2150912688257
2030-12-12 21:00:00,55.1867269055,7.82126753048,349.367618054,10.8183258648,2.98564353422,0.0,0.0,0.0,0.0,27.6762831217,66.8527528627,1749.4695111157343
2030-12-12 22:00:00,55.1867269055,5.2203641342,349.367618054,7.22077337418,2.98564353422,0.0,0.0,0.0,0.0,26.0790314899,67.0349666278,1568.9070267584445
2030-12-12 23:00:00,55.1867269055,3.70960309366,349.367618054,5.13109862816,2.98564353422,0.0,0.0,0.0,0.0,23.5229135379,68.4819467893,1419.1986433920054
