snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,PV,SCGT,Wind,Wind offshore,demand
2030-01-01 00:00:00,214.262816583,4.59638869888,156.957433553,4.04418500158,1947.2359943249999,0.0577755610487,1908.30401319,0.0,0.0,10.7280768642,115.581486715,3271.48124354733
2030-01-01 01:00:00,214.262816583,4.60503962078,156.957433553,4.05179661384,1947.2359943249999,0.0577755610487,1908.30401319,0.0,0.0,11.1856951268,114.369457382,3190.2884174359447
2030-01-01 02:00:00,214.262816583,4.5656995908,156.957433553,4.01718283993,1947.2359943249999,0.0577755610487,1908.30401319,0.0,0.0,12.5349503878,111.881571241,3079.86385284978
2030-01-01 03:00:00,214.262816583,4.51362970682,156.957433553,3.97136855885,0.0,0.0577755610487,1908.30401319,0.0,0.0,13.3977561894,111.835669522,2980.7714283632567
2030-01-01 04:00:00,214.262816583,4.51436182284,156.957433553,3.97201271948,1947.2359943249999,0.0577755610487,1908.30401319,0.0,0.0,13.9390409552,114.264085958,2913.087876600336
2030-01-01 05:00:00,214.262816583,4.51179194621,156.957433553,3.96975158423,1947.2359943249999,0.0577755610487,1908.30401319,0.0,0.0,13.9661636253,114.424017014,2931.792809018349
2030-01-01 06:00:00,214.262816583,4.51627428917,156.957433553,3.97369542478,1947.2359943249999,0.0577755610487,1908.30401319,0.0,0.0,14.8643582678,112.941879097,3063.0785956686314
2030-01-01 07:00:00,214.262816583,4.51091041877,156.957433553,3.96897596225,810.907282668252,0.0577755610487,1908.30401319,0.0,0.0,16.2318035233,111.857866368,3265.514335177191
2030-01-01 08:00:00,214.262816583,4.87124596876,156.957433553,4.28602130421,1947.2359943249999,0.0577755610487,1908.30401319,0.0,0.0,16.564534919,113.659812784,3578.9571614127562
2030-01-01 09:00:00,214.262816583,5.01103530432,156.957433553,4.40901654489,1947.2359943249999,0.0577755610487,1908.30401319,20.9341787384,0.0,16.6842274943,116.87608501,3901.3186607737234
2030-01-01 10:00:00,214.262816583,7.22602989798,156.957433553,6.35790479197,1947.2359943249999,0.0577755610487,1908.30401319,122.600383677,0.0,16.4415706767,118.634058427,4110.66213261297
2030-01-01 11:00:00,214.262816583,7.36499747067,156.957433553,6.48017699521,1947.2359943249999,0.0577755610487,1908.30401319,177.408854604,670.737909778,14.7014447898,112.626003138,4223.004400649255
2030-01-01 12:00:00,214.262816583,7.35633160763,156.957433553,6.47255223681,1947.2359943249999,0.0577755610487,1908.30401319,189.296157409,0.0,13.2860937857,108.109999084,4277.329942275332
2030-01-01 13:00:00,214.262816583,7.34635092398,156.957433553,6.46377061851,1947.2359943249999,0.0577755610487,1908.30401319,182.301558598,670.737909778,10.7792366074,101.990039128,4264.613326197818
2030-01-01 14:00:00,214.262816583,7.35350773157,156.957433553,6.47006761726,1947.2359943249999,0.0577755610487,1908.30401319,128.704420395,670.737909778,10.5094709744,96.1232783791,4238.068288003186
2030-01-01 15:00:00,214.262816583,7.35111714866,156.957433553,6.46796423563,1947.2359943249999,0.0577755610487,1908.30401319,44.3101917481,0.0,10.7925951434,89.4259173839,4296.573172474364
2030-01-01 16:00:00,214.262816583,7.36531123467,156.957433553,6.48045306405,1947.2359943249999,0.0577755610487,1908.30401319,0.0,670.737909778,12.2478093175,89.3319150959,4464.338703985304
2030-01-01 17:00:00,214.262816583,7.994916067,156.957433553,7.03441805409,1947.2359943249999,0.0577755610487,1908.30401319,0.0,670.737909778,14.5317106922,89.6292564704,4593.904247543652
2030-01-01 18:00:00,214.262816583,7.46794194716,156.957433553,6.57075386655,1947.2359943249999,0.0577755610487,1908.30401319,0.0,670.737909778,17.5598792922,89.8487076983,4588.261275567113
2030-01-01 19:00:00,214.262816583,7.39458093416,156.957433553,6.50620634285,1947.2359943249999,0.0577755610487,1908.30401319,0.0,670.737909778,20.2500530058,90.1220581369,4451.095339163413
2030-01-01 20:00:00,214.262816583,7.41727653064,156.957433553,6.52617532218,1947.2359943249999,0.0577755610487,1908.30401319,0.0,670.737909778,21.9572039093,90.1327625227,4202.591900911231
2030-01-01 21:00:00,214.262816583,7.42773533087,156.957433553,6.5353776168,1947.2359943249999,0.0577755610487,1908.30401319,0.0,0.0,22.8032009884,88.4195436128,3916.2388893791885
