snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,PV,SCGT,SCGT_CHP,Wind,Wind offshore,demand
2030-04-10 18:00:00,170.69109399,5.46286350686,120.50029013,73.8567821909,1063.748403789,3.76269557687,1975.20615723,17.7105122721,0.0,0.0,82.3169774541,388.879082196,4467.1989578760495
2030-04-10 19:00:00,170.69109399,5.60853563639,120.50029013,75.8262391852,417.4994870841256,3.76269557687,1975.20615723,0.0,0.0,0.0,89.9568999455,232.587283893,4317.385018971426
2030-04-10 20:00:00,170.69109399,5.35738385575,120.50029013,72.4307191733,1063.748403789,3.76269557687,1975.20615723,0.0,0.0,0.0,92.9435883145,161.879964009,4091.3268688132734
2030-04-10 21:00:00,170.69109399,5.27600683911,120.50029013,71.3305187774,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,92.4729516289,107.296078653,3739.1515223529386
2030-04-10 22:00:00,170.69109399,5.12896510478,120.50029013,69.3425450102,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,99.6623315946,78.2640319646,3289.1931295402
2030-04-10 23:00:00,170.69109399,4.41484272392,120.50029013,59.6877584546,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,102.917410408,44.3338195951,2995.383030556891
2030-04-11 00:00:00,170.69109399,4.01910325155,120.50029013,54.3374428228,1063.748403789,3.76269557687,1975.20615723,0.0,0.0,0.0,104.050259696,43.6520218181,3000.2605689090196
2030-04-11 01:00:00,170.69109399,4.02002703191,120.50029013,54.3499321418,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,104.876324092,35.4158967431,2961.8706877680547
2030-04-11 02:00:00,170.69109399,4.51480780793,120.50029013,61.0392656682,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,105.615630521,24.1634747501,2906.5496078654187
2030-04-11 03:00:00,170.69109399,4.02166975437,120.50029013,54.3721414089,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,107.389312261,19.5051478045,2884.040761282601
2030-04-11 04:00:00,170.69109399,4.81001587876,120.50029013,65.0304175908,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,113.617942949,15.0115495504,2983.5501990686503
2030-04-11 05:00:00,170.69109399,5.63382713601,120.50029013,76.1681750173,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,122.671490663,12.2188042425,3432.2362901407337
2030-04-11 06:00:00,170.69109399,5.27331181033,120.50029013,71.2940825469,1063.748403789,3.76269557687,1975.20615723,7.4594395083,0.0,0.0,128.343737278,7.61617790797,4015.7533231725884
2030-04-11 07:00:00,170.69109399,5.42621754171,120.50029013,73.3613363386,1063.748403789,3.76269557687,1975.20615723,78.8982488035,0.0,0.0,141.709216813,7.04733040941,4295.948583061241
2030-04-11 08:00:00,170.69109399,5.02875501816,120.50029013,67.987725412,1063.748403789,3.76269557687,1975.20615723,205.239673004,0.0,0.0,158.968270013,9.49033210586,4389.622248553689
2030-04-11 09:00:00,170.69109399,4.64675175807,120.50029013,62.8231205228,0.0,3.76269557687,1975.20615723,335.29506704,0.0,0.0,161.455002713,24.2743748788,4395.911456232363
2030-04-11 10:00:00,170.69109399,4.26374840533,120.50029013,57.6449945882,0.0,3.76269557687,1975.20615723,428.005207389,0.0,0.0,170.270302475,23.8489255261,4406.049957374793
2030-04-11 11:00:00,170.69109399,4.15060539369,120.50029013,56.1153245248,0.0,3.76269557687,1975.20615723,484.357855539,0.0,0.0,165.91881164,31.1754479892,4405.077655813151
2030-04-11 12:00:00,170.69109399,4.52116582665,120.50029013,61.1252247634,0.0,3.76269557687,1975.20615723,510.914413054,0.0,0.0,157.883928688,25.4968333118,4338.57445364371
2030-04-11 13:00:00,170.69109399,3.85813251601,120.50029013,52.1611518466,0.0,3.76269557687,1975.20615723,486.442782627,0.0,0.0,146.597746426,15.7798395127,4269.190333724664
2030-04-11 14:00:00,170.69109399,3.3684485977,120.50029013,45.5407267799,0.0,3.76269557687,1975.20615723,404.807649888,0.0,0.0,133.175523068,16.9290673886,4225.285618322391
2030-04-11 15:00:00,170.69109399,3.08774387848,120.50029013,41.7456571646,1063.748403789,3.76269557687,1975.20615723,319.764689353,0.0,0.0,121.796292075,18.2696736904,4306.668763940078
2030-04-11 16:00:00,170.69109399,4.29861508918,120.50029013,58.1163849262,1063.748403789,3.76269557687,1975.20615723,238.816586747,0.0,0.0,115.104809249,19.5703998979,4377.702721266715
2030-04-11 17:00:00,170.69109399,4.33945823029,120.50029013,58.6685757276,1063.748403789,3.76269557687,1975.20615723,133.781042658,0.0,0.0,102.468593044,25.4417557344,4417.313868130969
2030-04-11 18:00:00,170.69109399,5.48390160039,120.50029013,74.1412128545,1063.748403789,3.76269557687,1975.20615723,32.4441278856,0.0,0.0,88.9305017453,33.1829789101,4436.701338805431
2030-04-11 19:00:00,170.69109399,5.66423557553,120.50029013,76.579290816,1063.748403789,3.76269557687,1975.20615723,0.0,0.0,0.0,74.9264847762,38.9059724699,4366.196716582002
2030-04-11 20:00:00,170.69109399,5.6841169354,120.50029013,76.8480826802,1063.748403789,3.76269557687,1975.20615723,0.0,0.0,0.0,68.5548144915,49.1292679937,4154.1574406559985
2030-04-11 21:00:00,170.69109399,5.55438604169,120.50029013,75.0941478897,1063.748403789,3.76269557687,1975.20615723,0.0,0.0,0.0,63.5576647207,47.5697373576,3805.801289495332
2030-04-11 22:00:00,170.69109399,5.51956353864,120.50029013,74.623354867,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,54.6511791557,51.7690207896,3377.6696272640556
2030-04-11 23:00:00,170.69109399,4.55887213099,120.50029013,61.6350061817,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,51.4523528808,48.3169663629,3079.575120053535
2030-04-12 00:00:00,170.69109399,4.54501542563,120.50029013,61.4476663976,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,46.4413447899,50.016675617,3083.37010596035
2030-04-12 01:00:00,170.69109399,4.48862064301,120.50029013,60.6852206269,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,40.0573713792,54.4623907305,3051.565833983539
2030-04-12 02:00:00,170.69109399,4.92348020531,120.50029013,66.5644317651,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,34.7057571593,56.0080387352,2997.524907516538
2030-04-12 03:00:00,170.69109399,4.84270967055,120.50029013,65.4724308786,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,29.6967235065,63.9512691832,2977.1769128229034
2030-04-12 04:00:00,170.69109399,5.23138021496,120.50029013,70.7271760697,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,26.3260551918,52.1322089061,3083.7604006316287
2030-04-12 05:00:00,170.69109399,5.65230274317,120.50029013,76.4179613961,1063.748403789,3.76269557687,1975.20615723,0.0,0.0,0.0,23.4513065182,50.8966081467,3542.792735609146
2030-04-12 06:00:00,170.69109399,5.72540188452,120.50029013,77.4062466341,1063.748403789,3.76269557687,1975.20615723,13.0864831739,0.0,0.0,19.5201971956,76.8796487612,4129.049028727013
2030-04-12 07:00:00,170.69109399,5.64635841739,120.50029013,76.3375953438,1063.748403789,3.76269557687,1975.20615723,92.6968124465,0.0,0.0,18.0129913884,125.894070168,4391.894659942374
2030-04-12 08:00:00,170.69109399,5.68018082779,120.50029013,76.7948673212,1063.748403789,3.76269557687,1975.20615723,213.124173989,0.0,0.0,14.3031169436,187.753464802,4474.300488831155
2030-04-12 09:00:00,170.69109399,5.4178272062,120.50029013,73.2479007418,1063.748403789,3.76269557687,1975.20615723,347.344029915,0.0,0.0,12.810675747,235.662134157,4474.199398258293
2030-04-12 10:00:00,170.69109399,4.81693218214,120.50029013,65.1239245787,1063.748403789,3.76269557687,1975.20615723,481.332399467,0.0,0.0,12.7485232841,177.13113439,4481.755018906388
2030-04-12 11:00:00,170.69109399,4.34315335173,120.50029013,58.7185330033,441.19318860120666,3.76269557687,1975.20615723,578.587231722,0.0,0.0,14.036465423,217.063768869,4477.940076608166
2030-04-12 12:00:00,170.69109399,4.18113030986,120.50029013,56.5280150638,0.0,3.76269557687,1975.20615723,581.671692683,0.0,0.0,14.8618056384,255.461826705,4405.469586254216
2030-04-12 13:00:00,170.69109399,3.47881625183,120.50029013,47.0328745851,1063.748403789,3.76269557687,1975.20615723,521.743782277,0.0,0.0,15.0899971666,289.263926068,4330.663870951746
2030-04-12 14:00:00,170.69109399,3.64405244276,120.50029013,49.266833634,1063.748403789,3.76269557687,1975.20615723,446.148635137,0.0,0.0,15.5566812972,303.484539763,4281.752391384137
2030-04-12 15:00:00,170.69109399,3.81981169691,120.50029013,51.6430623161,1063.748403789,3.76269557687,1975.20615723,358.968668734,0.0,0.0,16.6674936037,320.042126286,4359.616341881168
2030-04-12 16:00:00,170.69109399,5.34244271258,120.50029013,72.2287180148,1063.748403789,3.76269557687,1975.20615723,250.951066578,0.0,0.0,17.6875374203,328.501305854,4422.69685934741
2030-04-12 17:00:00,170.69109399,5.4390380065,120.50029013,73.534666365,1063.748403789,3.76269557687,1975.20615723,132.623510228,0.0,0.0,16.6495951863,329.19853271,4473.24018285495
2030-04-12 18:00:00,170.69109399,5.63355401834,120.50029013,76.164482523,1063.748403789,3.76269557687,1975.20615723,31.7789984663,0.0,0.0,15.8937959494,311.196416462,4514.011417652441
2030-04-12 19:00:00,170.69109399,5.61949247472,120.50029013,75.9743733681,1063.748403789,3.76269557687,1975.20615723,0.0,0.0,0.0,19.1944043899,309.240634014,4454.028721009615
2030-04-12 20:00:00,170.69109399,5.65833543055,120.50029013,76.4995220789,1063.748403789,3.76269557687,1975.20615723,0.0,0.0,0.0,23.0767981392,328.675204098,4231.161303398805
2030-04-12 21:00:00,170.69109399,4.7799006391,120.50029013,64.6232657933,1063.748403789,3.76269557687,1975.20615723,0.0,0.0,0.0,24.7160085899,375.363391317,3867.9929296590913
2030-04-12 22:00:00,170.69109399,4.28414788549,120.50029013,57.9207913313,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,28.9937627494,523.288190427,3435.498669404765
2030-04-12 23:00:00,170.69109399,4.0669791727,120.50029013,54.9847153523,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,28.2614850249,598.879392226,3137.253671373802
2030-04-13 00:00:00,170.69109399,3.68642182969,120.50029013,49.8396589623,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,29.1545662685,620.928788545,3074.171190983814
2030-04-13 01:00:00,170.69109399,3.82482822589,120.50029013,51.710884748,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,32.2253978328,641.497909038,3050.9265751506155
2030-04-13 02:00:00,170.69109399,3.93029984412,120.50029013,53.1368391628,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,33.6861314489,660.730246926,2995.8083307016195
2030-04-13 03:00:00,170.69109399,3.90113649988,120.50029013,52.742556794,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,36.6515906372,704.171750714,2975.637980606898
2030-04-13 04:00:00,170.69109399,3.76405552767,120.50029013,50.8892504659,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,39.4891454494,736.223285422,3080.972067451992
2030-04-13 05:00:00,170.69109399,3.91828668304,120.50029013,52.9744237152,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,40.5933866217,761.566821362,3525.753576041504
2030-04-13 06:00:00,170.69109399,4.38479576368,120.50029013,59.2815297807,0.0,3.76269557687,1975.20615723,16.0476882005,0.0,0.0,42.3694153584,769.99250706,4100.232980997862
2030-04-13 07:00:00,170.69109399,4.44652839019,120.50029013,60.1161420943,0.0,3.76269557687,1975.20615723,93.2205206058,0.0,0.0,41.7038681373,778.531931353,4353.292455883002
2030-04-13 08:00:00,170.69109399,4.33616073606,120.50029013,58.6239942891,1063.748403789,3.76269557687,1975.20615723,206.93172231,0.0,0.0,35.7783881882,773.081099598,4425.497951531389
2030-04-13 09:00:00,170.69109399,4.55834999427,120.50029013,61.6279470014,0.0,3.76269557687,1975.20615723,333.57372251,0.0,0.0,40.5362916704,734.169425719,4423.202966519639
2030-04-13 10:00:00,170.69109399,4.73190422486,120.50029013,63.9743642222,0.0,3.76269557687,1975.20615723,457.242658271,0.0,0.0,57.0946374759,676.205565659,4425.853895037131
2030-04-13 11:00:00,170.69109399,4.89585113974,120.50029013,66.190892526,0.0,3.76269557687,1975.20615723,537.787220341,0.0,0.0,81.0883655591,634.94750983,4418.55280016796
2030-04-13 12:00:00,170.69109399,4.7651563013,120.50029013,64.4239254027,0.0,3.76269557687,1975.20615723,563.367253906,0.0,0.0,92.3352729633,589.773567027,4341.711860095982
2030-04-13 13:00:00,170.69109399,4.86006469197,120.50029013,65.7070671705,0.0,3.76269557687,1975.20615723,556.664531295,0.0,0.0,91.8505466434,517.166449439,4259.73754727712
2030-04-13 14:00:00,170.69109399,4.5608401848,120.50029013,61.6616138612,0.0,3.76269557687,1975.20615723,510.225141215,0.0,0.0,90.762725441,417.219724369,4203.253762209586
2030-04-13 15:00:00,170.69109399,4.36033968282,120.50029013,58.950888637,0.0,3.76269557687,1975.20615723,417.362115071,0.0,0.0,85.0341540015,294.892017401,4270.117815194131
2030-04-13 16:00:00,170.69109399,4.90259875278,120.50029013,66.2821188557,1063.748403789,3.76269557687,1975.20615723,316.313891244,0.0,0.0,81.1380868146,199.702468196,4330.511744361515
2030-04-13 17:00:00,170.69109399,5.17463198595,120.50029013,69.959951777,1063.748403789,3.76269557687,1975.20615723,181.114101077,0.0,0.0,75.9434524008,153.304125738,4396.516363899751
2030-04-13 18:00:00,170.69109399,5.31589005195,120.50029013,71.8697315473,1063.748403789,3.76269557687,1975.20615723,37.3660605612,0.0,0.0,77.6412765672,120.649418596,4449.761651942151
2030-04-13 19:00:00,170.69109399,5.50671094236,120.50029013,74.4495904295,1063.748403789,3.76269557687,1975.20615723,0.0,0.0,0.0,85.2311194127,109.58432003,4389.7851712245165
2030-04-13 20:00:00,170.69109399,5.33693617836,120.50029013,72.1542708136,1063.748403789,3.76269557687,1975.20615723,0.0,0.0,0.0,95.0384991137,132.757527227,4151.72832252168
2030-04-13 21:00:00,170.69109399,4.48890580999,120.50029013,60.6890760254,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,96.2482113516,144.535643935,3782.882519003789
2030-04-13 22:00:00,170.69109399,3.05752421148,120.50029013,41.3370935311,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,100.125294928,190.557405158,3363.7969908509026
2030-04-13 23:00:00,170.69109399,2.97438397929,120.50029013,40.2130548264,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,102.614754178,248.153670709,3077.7653043607334
2030-04-14 00:00:00,170.69109399,2.96382075172,120.50029013,40.0702421793,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,98.4913206212,262.476794108,3239.7487161758495
2030-04-14 01:00:00,170.69109399,3.03230099128,120.50029013,40.9960808226,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,94.5869413567,263.685834055,3215.2219839832705
2030-04-14 02:00:00,170.69109399,3.52190859729,120.50029013,47.615474163,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,90.4989843437,272.055268727,3152.1431022868155
2030-04-14 03:00:00,170.69109399,3.48864848798,120.50029013,47.1658043797,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,85.1117163725,298.455991295,3103.2744798876374
2030-04-14 04:00:00,170.69109399,3.08002027141,120.50029013,41.641235598,1063.748403789,3.76269557687,1975.20615723,0.0,0.0,0.0,83.9693964653,329.03516971,3094.3778551678156
2030-04-14 05:00:00,170.69109399,2.95522959439,120.50029013,39.9540915132,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,80.6304173438,348.517047283,3220.1377993484257
2030-04-14 06:00:00,170.69109399,3.057648721,120.50029013,41.3387768741,0.0,3.76269557687,1975.20615723,22.6012551407,0.0,0.0,80.2456200595,380.250386098,3575.962548204495
2030-04-14 07:00:00,170.69109399,3.33401568897,120.50029013,45.0752009917,0.0,3.76269557687,1975.20615723,118.623214099,0.0,0.0,77.4572680344,398.296822604,3961.869757759137
2030-04-14 08:00:00,170.69109399,3.92174483472,120.50029013,53.0211772092,0.0,3.76269557687,1975.20615723,242.239969684,0.0,0.0,77.3328903823,415.030182374,4133.644233213835
2030-04-14 09:00:00,170.69109399,3.84213906651,120.50029013,51.9449237247,0.0,3.76269557687,1975.20615723,349.577989576,0.0,0.0,78.6980405854,412.242556607,4186.603588697393
2030-04-14 10:00:00,170.69109399,4.17212947602,120.50029013,56.4063256562,0.0,3.76269557687,1975.20615723,413.745237526,0.0,0.0,80.09004706,429.209185766,4171.008813852044
2030-04-14 11:00:00,170.69109399,4.18140744396,120.50029013,56.5317618595,0.0,3.76269557687,1975.20615723,473.266990157,0.0,0.0,78.9831728091,432.055124881,4140.045654699925
2030-04-14 12:00:00,170.69109399,4.18052382797,120.50029013,56.5198155544,0.0,3.76269557687,1975.20615723,482.583239783,0.0,0.0,71.5425438304,428.735943725,4082.805816836644
2030-04-14 13:00:00,170.69109399,4.17080405203,120.50029013,56.3884061986,0.0,3.76269557687,1975.20615723,451.432043196,0.0,0.0,62.4404023282,414.907510085,4008.5588804935564
2030-04-14 14:00:00,170.69109399,4.23093010401,120.50029013,57.2012979575,0.0,3.76269557687,1975.20615723,407.446778365,0.0,0.0,53.4136364048,377.401153936,3949.2370348448476
2030-04-14 15:00:00,170.69109399,4.62140804477,120.50029013,62.4804787727,0.0,3.76269557687,1975.20615723,341.939343343,0.0,0.0,45.4924553113,328.866380223,3948.2627703594603
2030-04-14 16:00:00,170.69109399,5.29155044774,120.50029013,71.5406651439,1063.748403789,3.76269557687,1975.20615723,251.817393466,0.0,0.0,40.8971736618,331.774087913,4063.4801782601476
2030-04-14 17:00:00,170.69109399,5.27593052682,120.50029013,71.329487051,1063.748403789,3.76269557687,1975.20615723,130.539481411,0.0,0.0,34.7232258,362.122189985,4210.866307646283
2030-04-14 18:00:00,170.69109399,5.1406167866,120.50029013,69.500073333,1063.748403789,3.76269557687,1975.20615723,39.4641838019,0.0,0.0,32.4511687316,377.155519467,4275.297643802976
2030-04-14 19:00:00,170.69109399,5.00453992348,120.50029013,67.6603423516,1063.748403789,3.76269557687,1975.20615723,0.0,0.0,0.0,34.7471149558,413.634145345,4232.981588018246
2030-04-14 20:00:00,170.69109399,4.62607112736,120.50029013,62.5435226826,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,37.129606049,486.302566154,4047.045599205936
2030-04-14 21:00:00,170.69109399,3.4073999973,120.50029013,46.0673416281,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,36.7733510982,610.045517494,3776.4388946571826
2030-04-14 22:00:00,170.69109399,3.01206216857,120.50029013,40.722456135,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,36.4131402873,693.453480605,3478.608400690352
2030-04-14 23:00:00,170.69109399,2.93474576907,120.50029013,39.677154441,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,38.1337620062,676.140074425,3217.3713854839407
2030-04-15 00:00:00,170.69109399,2.93884253413,120.50029013,39.7325418554,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,42.0627923391,657.045636026,3042.967900826901
2030-04-15 01:00:00,170.69109399,2.95591238857,120.50029013,39.9633227489,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,46.0283194295,702.062027973,3020.322958197771
2030-04-15 02:00:00,170.69109399,3.22959637706,120.50029013,43.6634735402,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,47.7731338776,793.529716573,2948.8188806342287
2030-04-15 03:00:00,170.69109399,3.26000080014,120.50029013,44.0745350375,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,51.4985053228,854.4568571,2886.0220056491253
2030-04-15 04:00:00,170.69109399,3.68172661561,120.50029013,49.7761806412,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,55.4553170576,916.417231912,2857.0119556231857
2030-04-15 05:00:00,170.69109399,4.73825019428,120.50029013,64.0601604132,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,63.1185290723,986.436572883,2909.3879956005503
2030-04-15 06:00:00,170.69109399,4.84123162198,120.50029013,65.4524479683,0.0,3.76269557687,1975.20615723,22.5928259385,0.0,0.0,66.2082429138,1051.45454383,3137.576899483796
2030-04-15 07:00:00,170.69109399,5.06707583726,120.50029013,68.5058149425,0.0,3.76269557687,1975.20615723,97.0630180943,0.0,0.0,71.2691924908,1125.45414663,3425.6902666054357
2030-04-15 08:00:00,170.69109399,5.20596420582,120.50029013,70.3835568947,0.0,3.76269557687,1975.20615723,207.020707348,0.0,0.0,75.499970664,1168.96063718,3644.2938866883565
2030-04-15 09:00:00,170.69109399,4.39834320344,120.50029013,59.464688358,0.0,3.76269557687,1975.20615723,334.51622605,0.0,0.0,80.6315038146,1190.58966082,3790.1306149318475
2030-04-15 10:00:00,170.69109399,3.38383154887,120.50029013,45.7487010909,0.0,3.76269557687,1975.20615723,465.343569771,0.0,0.0,92.494658255,1177.0572263,3851.118001378107
2030-04-15 11:00:00,170.69109399,2.57789343332,120.50029013,34.8525848353,0.0,3.76269557687,1975.20615723,574.554579122,0.0,0.0,103.050592664,1166.68509089,3857.498812164876
2030-04-15 12:00:00,170.69109399,2.89153694695,120.50029013,39.0929801229,0.0,3.76269557687,1975.20615723,638.887475408,0.0,0.0,113.321743107,1185.43368352,3820.369128068139
2030-04-15 13:00:00,170.69109399,3.15983489431,120.50029013,42.7203127546,0.0,3.76269557687,1975.20615723,659.192945994,0.0,0.0,123.650920017,1193.18668879,3747.9977653633077
2030-04-15 14:00:00,170.69109399,3.3452376121,120.50029013,45.2269190661,0.0,3.76269557687,1975.20615723,612.483252116,0.0,0.0,136.673826456,1204.85320093,3674.3881249293986
2030-04-15 15:00:00,170.69109399,3.73912952375,120.50029013,50.55225606,0.0,3.76269557687,1975.20615723,504.519247589,0.0,0.0,145.411587973,1225.43598601,3654.061395243
2030-04-15 16:00:00,170.69109399,4.11225645954,120.50029013,55.5968548846,0.0,3.76269557687,1975.20615723,363.834071769,0.0,0.0,155.054337856,1258.20961242,3746.1863139007182
2030-04-15 17:00:00,170.69109399,4.93454147098,120.50029013,66.7139777841,1063.748403789,3.76269557687,1975.20615723,189.119752462,0.0,0.0,159.417529445,1285.28372724,3933.3900242982786
2030-04-15 18:00:00,170.69109399,5.03864750086,120.50029013,68.1214697274,0.0,3.76269557687,1975.20615723,42.4570915129,0.0,0.0,164.222350838,1378.81401911,4069.138305954834
2030-04-15 19:00:00,170.69109399,4.9395620164,120.50029013,66.7818545175,1063.748403789,3.76269557687,1975.20615723,0.0,0.0,0.0,168.812688649,1514.06764343,4061.5273962879246
2030-04-15 20:00:00,170.69109399,4.9672714107,120.50029013,67.1564797844,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,177.450869648,1625.40929752,3849.2735073658123
2030-04-15 21:00:00,170.69109399,4.05437961191,120.50029013,54.8143719022,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,176.274517143,1557.84476789,3551.3824899168467
2030-04-15 22:00:00,170.69109399,3.29787981124,120.50029013,44.5866514155,0.0,3.76269557687,1975.20615723,0.0,0.0,0.0,167.925716423,1548.922836,3255.2332401375265
