snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,Oil,PV,SCGT,Wind,Wind offshore,demand
2030-01-01 10:00:00,127.242403639,6.2936389434,188.384000266,12.3362331784,1236.67302115,603.821391268,1911.48982958,0.0,42.4097475481,0.0,513.597528622,1426.97155378,3852.7842159297643
2030-01-01 11:00:00,127.242403639,6.41467521639,188.384000266,12.5734777519,1236.67302115,603.821391268,1911.48982958,0.0,61.3690146059,0.0,459.239926626,1354.70458336,3958.078814003876
2030-01-01 12:00:00,127.242403639,6.40712752922,188.384000266,12.5586834446,1236.67302115,603.821391268,1911.48982958,0.0,65.4810532135,0.0,415.027558348,1300.3845221,4008.9963018796643
2030-01-01 13:00:00,127.242403639,6.39843467573,188.384000266,12.5416444837,1236.67302115,603.821391268,1911.48982958,0.0,63.061491701,144.62786179601,336.719002755,1226.77152357,3997.077448876695
2030-01-01 14:00:00,127.242403639,6.40466802427,188.384000266,12.553862541,1236.67302115,603.821391268,1911.48982958,0.0,44.5212471086,0.0,328.292133744,1156.20409283,3972.1976847734572
2030-01-01 15:00:00,127.242403639,6.40258590367,188.384000266,12.5497813527,1236.67302115,603.821391268,1911.48982958,0.0,15.3277174955,0.0,337.136293243,1075.64591458,4027.0323289678854
2030-01-01 16:00:00,127.242403639,6.41494849472,188.384000266,12.5740134079,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,382.593896908,1074.5152225,4184.273272380463
2030-01-01 17:00:00,127.242403639,6.96331399384,188.384000266,13.6488708512,1236.67302115,603.821391268,1911.48982958,0.0,0.0,144.62786179601,453.937816825,1078.09174756,4305.71066252487
2030-01-01 18:00:00,127.242403639,6.50433653462,188.384000266,12.7492239202,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,548.530963659,1080.73138295,4300.421696255992
2030-01-01 19:00:00,127.242403639,6.44044145878,188.384000266,12.6239824563,1236.67302115,603.821391268,1911.48982958,0.0,0.0,144.62786179601,632.565913729,1084.01933673,4171.860715642517
2030-01-01 20:00:00,127.242403639,6.46020859121,188.384000266,12.6627282371,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,685.893451728,1084.14809279,3938.9468702290815
2030-01-01 21:00:00,127.242403639,6.46931786882,188.384000266,12.6805834356,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,712.320489482,1063.54090222,3670.5579033369477
2030-01-01 22:00:00,127.242403639,6.47361224255,188.384000266,12.6890008863,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,611.734012938,1109.64592739,3375.1306045676847
2030-01-01 23:00:00,127.242403639,6.47594161497,188.384000266,12.6935667156,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,648.42340207,1073.52815107,3128.761616293617
2030-01-02 00:00:00,127.242403639,6.58004764485,188.384000266,12.8976261273,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,661.864373033,1118.55905631,2928.9029520194126
2030-01-02 01:00:00,127.242403639,6.57938396891,188.384000266,12.8963252485,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,717.563981909,1249.62496578,2856.588027454477
2030-01-02 02:00:00,127.242403639,6.58356122336,188.384000266,12.9045131324,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,785.225610697,1395.73455135,2756.6410064669785
2030-01-02 03:00:00,127.242403639,6.58785559709,188.384000266,12.9129305832,0.0,603.821391268,1911.48982958,0.0,0.0,0.0,873.002926544,1554.86723022,2669.7507331871266
2030-01-02 04:00:00,127.242403639,6.03920380639,188.384000266,11.8375119764,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,969.535829334,1796.29237893,2617.312004177147
2030-01-02 05:00:00,127.242403639,5.14780893882,188.384000266,10.0902787717,0.0,603.821391268,1911.48982958,0.0,0.0,0.0,1006.45549795,2067.10163419,2686.490985980553
2030-01-02 06:00:00,127.242403639,6.58604675482,188.384000266,12.9093850509,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,1002.91955901,2273.30424159,2936.676013712034
2030-01-02 07:00:00,127.242403639,5.20134546469,188.384000266,10.1952163241,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,994.122000931,2375.37609862,3257.312564424777
2030-01-02 08:00:00,127.242403639,6.66497213872,188.384000266,13.0640875923,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,932.051147309,2444.69147233,3543.150658189703
2030-01-02 09:00:00,127.242403639,6.52299754047,188.384000266,12.7858015697,1236.67302115,603.821391268,1911.48982958,0.0,28.5523091061,0.0,899.688498605,2511.57548238,3774.92581686038
2030-01-02 10:00:00,127.242403639,6.52221674525,188.384000266,12.7842711241,1236.67302115,603.821391268,1911.48982958,0.0,91.0024750283,0.0,773.226081192,2614.91784282,3903.013950741586
2030-01-02 11:00:00,127.242403639,6.49930040542,188.384000266,12.7393525461,1236.67302115,603.821391268,1911.48982958,0.0,151.677141052,0.0,634.174718055,2648.67561527,3965.1635946071465
2030-01-02 12:00:00,127.242403639,6.50575497928,188.384000266,12.7520042296,1236.67302115,603.821391268,1911.48982958,0.0,190.730332268,0.0,563.779282876,2615.51165386,3982.2238307838834
2030-01-02 13:00:00,127.242403639,6.51915863062,188.384000266,12.7782768789,1236.67302115,603.821391268,1911.48982958,0.0,193.61785084,0.0,551.586847458,2536.9247353,3950.058108405689
2030-01-02 14:00:00,127.242403639,6.51114246632,188.384000266,12.7625643042,1236.67302115,603.821391268,1911.48982958,0.0,150.846124768,0.0,564.116951032,2461.21157655,3916.6187887988667
2030-01-02 15:00:00,127.242403639,6.53547725081,188.384000266,12.8102631917,1236.67302115,603.821391268,1911.48982958,0.0,73.2116704138,0.0,584.240307383,2413.71877853,3965.2024044729446
2030-01-02 16:00:00,127.242403639,7.02320098752,188.384000266,13.7662560278,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,647.474134956,2412.5379602,4136.542681715858
2030-01-02 17:00:00,127.242403639,7.04179692711,188.384000266,13.8027061402,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,676.125491155,2386.00865412,4266.385443951426
2030-01-02 18:00:00,127.242403639,7.27252191582,188.384000266,14.2549528112,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,701.90647605,2356.91790979,4259.6019018302995
2030-01-02 19:00:00,127.242403639,4.65355254873,188.384000266,9.12148120754,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,734.090505364,2279.66276223,4136.601556546285
2030-01-02 20:00:00,127.242403639,3.71986460653,188.384000266,7.29134886686,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,769.016631595,2072.83137324,3909.4804136190187
2030-01-02 21:00:00,127.242403639,4.34010230603,188.384000266,8.50708382653,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,786.726824786,1804.73522768,3624.9708317227596
2030-01-02 22:00:00,127.242403639,5.0055740755,188.384000266,9.81148260056,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,822.79299697,1528.82923874,3292.1894331422673
2030-01-02 23:00:00,127.242403639,5.83051025624,188.384000266,11.4284493784,1236.67302115,603.821391268,1911.48982958,0.0,0.0,0.0,853.241416308,1349.22215927,3006.921342780452
