snapshot,Biogas,Biogas_CHP,Biomass,Biomass_CHP,CCGT,Hydro,Nuclear,Oil,PV,SCGT,SCGT_CHP,Wind,Wind offshore
2030-04-27 12:00:00,0.0,0.0,0.0,0.0,0.0,76.14032320979669,3151.184716884,0.0,12821.7810409374,0.0,0.0,6869.13049332419,21013.093343388657
2030-04-27 13:00:00,0.0,0.0,0.0,0.0,0.0,76.14032320979669,3151.184716884,0.0,13734.593419326,0.0,0.0,6590.6916273366005,24475.436037717427
2030-04-27 14:00:00,0.0,0.0,0.0,0.0,0.0,76.14032320979669,3151.184716884,0.0,13590.3493188916,0.0,0.0,6433.9932011559395,25253.7903639839
2030-04-27 15:00:00,0.0,0.0,0.0,0.0,0.0,76.14032320979669,3151.184716884,0.0,12834.8336360805,0.0,0.0,5886.32815853661,23783.660629227696
2030-04-27 16:00:00,0.0,0.0,0.0,0.0,0.0,76.14032320979669,3151.184716884,0.0,10654.011467702101,0.0,0.0,5288.956636307719,25825.571448094193
2030-04-27 17:00:00,0.0,0.0,0.0,0.0,0.0,76.14032320979669,3151.184716884,0.0,6843.9940280929995,0.0,0.0,5001.219784821949,23633.080171870366
2030-04-27 18:00:00,0.0,0.0,0.0,0.0,318.9374639514035,76.14032320979669,3605.4930418556987,0.0,2551.8790005280002,0.0,0.0,4202.35491492158,24769.39205711259
2030-04-27 19:00:00,0.0,0.0,0.0,0.0,0.0,683.9866416248867,3895.00000001,0.0,63.688247365565,0.0,0.0,3776.54230159572,20715.216166984
2030-04-27 20:00:00,0.0,0.0,0.0,0.0,0.0,683.9866416248867,3895.00000001,0.0,0.0,0.0,0.0,3565.67915484077,16597.653961213
2030-04-27 21:00:00,0.0,0.0,0.0,0.0,0.0,683.9866416248867,3895.00000001,0.0,0.0,0.0,0.0,3440.45981442023,13221.541955754401
2030-04-27 22:00:00,0.0,0.0,0.0,0.0,0.0,685.8999999994867,3895.00000001,0.0,0.0,0.0,0.0,3385.45231167805,9321.634850033
2030-04-27 23:00:00,0.0,0.0,0.0,0.0,0.0,685.8999999994867,3895.00000001,0.0,0.0,0.0,0.0,3908.6234281939096,6485.4033750771005
2030-04-28 00:00:00,0.0,0.0,0.0,0.0,14958.354685442597,685.8999999994867,3895.00000001,0.0,0.0,0.0,0.0,4343.21340765293,4897.2288142399
2030-04-28 01:00:00,0.0,0.0,0.0,0.0,13530.480209925372,685.8999999994867,3895.00000001,0.0,0.0,0.0,0.0,4828.94940554235,5277.8980116621005
