snapshot,EN_East,EN_EastMidlands,EN_EastMidlands_Battery,EN_EastMidlands_OtherStorage,EN_East_Battery,EN_East_OtherStorage,EN_London,EN_London_Battery,EN_London_OtherStorage,EN_NorthEast,EN_NorthEast_Battery,EN_NorthEast_OtherStorage,EN_NorthWest,EN_NorthWest_Battery,EN_NorthWest_OtherStorage,EN_SouthEast,EN_SouthEast_Battery,EN_SouthEast_OtherStorage,EN_SouthWest,EN_SouthWest_Battery,EN_SouthWest_OtherStorage,EN_Wales,EN_Wales_Battery,EN_Wales_OtherStorage,EN_WestMidlands,EN_WestMidlands_Battery,EN_WestMidlands_OtherStorage,EN_Yorkshire,EN_Yorkshire_Battery,EN_Yorkshire_OtherStorage,NorthernIreland,NorthernIreland_Battery,NorthernIreland_OtherStorage,Scotland,Scotland_Battery,Scotland_OtherStorage
2030-01-01 11:00:00,603.9708647205002,3355.6774707773325,0.0,0.0,0.0,0.0,-5296.072134367542,0.0,0.0,-1028.9350828229587,0.0,0.0,618.5440177339042,0.0,0.0,-3427.633190762747,0.0,0.0,-2069.118838099701,0.0,0.0,5438.364931992431,0.0,0.0,-2963.071843182714,0.0,0.0,1419.397069963848,0.0,0.0,-345.76991982788843,0.0,0.0,3694.6466538899695,0.0,0.0
2030-01-01 12:00:00,-1246.412019593307,1305.9269842009558,0.0,0.0,0.0,0.0,-5365.410872395613,0.0,0.0,-1046.641173776957,0.0,0.0,-491.84110408511697,0.0,0.0,-782.7658397239129,0.0,0.0,52.02371680793158,0.0,0.0,5340.837081835087,0.0,0.0,-2986.7100277161658,0.0,0.0,149.75638815752427,0.0,0.0,500.00000000093837,0.0,0.0,4571.23686627186,0.0,0.0
2030-01-01 13:00:00,-1279.7777466854573,395.0550273516428,0.0,0.0,0.0,0.0,-5350.175451067259,0.0,0.0,-1058.9558753694148,0.0,0.0,-37.71594242878746,0.0,0.0,-800.6698291861276,0.0,0.0,12.948115323129059,0.0,0.0,5191.992000347498,0.0,0.0,-2989.0281121215903,0.0,0.0,1213.7614825053543,0.0,0.0,499.9999999967529,0.0,0.0,4202.566331339732,0.0,0.0
2030-01-01 14:00:00,380.64099059362843,2667.99840710012,0.0,0.0,0.0,0.0,-5325.955049391721,0.0,0.0,-1101.986230874874,0.0,0.0,-799.6909626304691,0.0,0.0,-2078.7553702007135,0.0,0.0,-289.32725531043616,0.0,0.0,4154.0360243528075,0.0,0.0,-3063.887830312537,0.0,0.0,1013.640746344885,0.0,0.0,500.0000000043997,0.0,0.0,3943.286530329153,0.0,0.0
2030-01-01 15:00:00,43.50855634645859,4021.1309541650508,0.0,0.0,0.0,0.0,-5420.114178212071,0.0,0.0,-1204.9643701617972,0.0,0.0,-165.57235388866138,0.0,0.0,-1326.4309165944842,0.0,0.0,-845.040740787917,0.0,0.0,4594.227386714996,0.0,0.0,-3264.786790423423,0.0,0.0,-515.2248426902129,0.0,0.0,499.99999999963416,0.0,0.0,3583.267295540809,0.0,0.0
2030-01-01 16:00:00,-245.30136021175758,4428.023257886523,0.0,0.0,0.0,0.0,-5650.224823039908,0.0,0.0,-1306.3760370706252,0.0,0.0,382.2200480264768,0.0,0.0,-1694.592989823408,0.0,0.0,-1244.755316230262,0.0,0.0,4408.001168649584,0.0,0.0,-3483.6427750525177,0.0,0.0,427.0052023988392,0.0,0.0,500.00000000251976,7.105427357601002e-15,0.0,3479.6436244627507,0.0,0.0
2030-01-01 17:00:00,-356.30541081871706,4349.25346650655,0.0,0.0,0.0,0.0,-5674.587055210482,0.0,0.0,-646.4583512832296,0.0,0.0,-560.0988424257457,0.0,0.0,-850.5679952439061,0.0,0.0,-1343.066041201656,0.0,0.0,4365.2764986725515,0.0,0.0,-3590.085827586259,0.0,0.0,337.66549650510524,0.0,0.0,445.4833790987569,0.0,0.0,3523.4906829917827,0.0,0.0
2030-01-01 18:00:00,-345.54725997015976,4970.945859905436,0.0,0.0,0.0,0.0,-5668.173284840106,0.0,0.0,-1341.818664047065,0.0,0.0,-544.1896611054372,0.0,0.0,-1853.316804342213,0.0,0.0,-1330.2948048002409,0.0,0.0,5121.142070623521,0.0,0.0,-3585.732348712345,0.0,0.0,353.69966327645034,0.0,0.0,500.000000002742,0.0,0.0,3723.285234015575,0.0,0.0
2030-01-01 19:00:00,-214.95259189239187,4384.220887585102,0.0,0.0,0.0,0.0,-5632.352544057971,0.0,0.0,-1282.1560568385814,0.0,0.0,-388.1582036155214,0.0,0.0,-1671.9633963229353,0.0,0.0,-1210.7441069814117,0.0,0.0,4495.337561957476,0.0,0.0,-3471.997968543952,0.0,0.0,475.79503292012805,0.0,0.0,499.99999999897136,0.0,0.0,4016.97138579373,0.0,0.0
2030-01-01 20:00:00,14.223366008623088,3771.6274235161486,0.0,0.0,0.0,0.0,-5304.460568011836,0.0,0.0,-1181.5348720581017,0.0,0.0,-121.50558609090149,0.0,0.0,-1345.4223909185384,0.0,0.0,-2720.5181405657454,0.0,0.0,4638.808514404935,0.0,0.0,-3266.034422725086,0.0,0.0,679.6095316398764,0.0,0.0,499.9999999987572,0.0,0.0,4335.2071447925655,0.0,0.0
2030-01-01 21:00:00,270.980585551687,2641.799871852986,0.0,0.0,0.0,0.0,-4926.709510178622,0.0,0.0,-1069.667565731936,0.0,0.0,-766.0623726130607,0.0,0.0,-972.4953396214914,0.0,0.0,-2865.0783246752876,0.0,0.0,4761.763309778908,0.0,0.0,-3028.8078401790676,0.0,0.0,883.0455580999947,0.0,0.0,499.9999999971087,0.0,0.0,4571.2316277196605,0.0,0.0
2030-01-01 22:00:00,562.0865588102538,1301.6038440108123,0.0,0.0,0.0,0.0,-4511.093650337832,0.0,0.0,-951.1265380595362,0.0,0.0,-450.93778951075456,0.0,0.0,-1998.7494029994023,0.0,0.0,-2617.392060493812,0.0,0.0,4973.375480613216,0.0,0.0,-2768.02438223739,0.0,0.0,1185.959437361992,0.0,0.0,499.9999999999417,0.0,0.0,4774.298502844587,0.0,0.0
2030-01-01 23:00:00,794.3644519967015,467.7517583590966,0.0,0.0,0.0,0.0,-4164.3334825260545,0.0,0.0,-848.7672965432423,0.0,0.0,-223.70612659869767,0.0,0.0,-2953.5378862453354,0.0,0.0,-2399.6574415851633,0.0,0.0,5061.948292404615,0.0,0.0,-2550.2363612846602,0.0,0.0,1350.895463438923,0.0,0.0,500.0000000004658,0.0,0.0,4965.27862858335,0.0,0.0
