snapshot,BECCS,Biogas,Biomass,CCGT,CCGT CCS,DSR,Hard coal,Hydro,Lignite,Nuclear,Oil,Other RES,PV,SCGT,Wind,Wind offshore
01/01/2030 00:00:00,0.0,8218.367662999999,3347.7519780000002,122702.86175262608,860.0,0.0,20516.516447065795,19817.7269224909,19072.641126,99799.1,5103.763269633,10631.659101822,0.0,10585.402121563995,65984.490805,34494.02291
01/01/2030 01:00:00,0.0,8218.367662999999,3347.7519780000002,104018.4942903194,860.0,0.0,20341.855694028018,19718.2470265909,19174.333906,99799.1,5263.430020293999,10771.43729187,0.0,5639.510888976,66624.80003299999,35227.878020000004
01/01/2030 02:00:00,0.0,8218.139063,3347.0814780000005,99931.96237528678,860.0,0.0,19560.176116338404,19829.5710118909,19466.710555,99799.1,5728.168727476,11158.386941838,0.0,4735.7548092,66926.259845,36017.57048
01/01/2030 03:00:00,0.0,8217.681863,3345.740478,98689.0788919126,860.0,0.0,20071.025716158398,19772.7253570909,19994.482275,99799.1,6793.927189756,12028.799151918,0.0,5297.2579233,67639.199633,36897.23915
01/01/2030 04:00:00,0.0,8217.681863,3345.740478,115919.9341166634,860.0,0.0,20386.500142446403,19917.2068183909,21699.915839,99799.1,8931.989871220001,13944.870964902,0.0,6548.001165,69562.355337,37449.26752
01/01/2030 05:00:00,0.0,8217.681863,4380.650772761999,100323.0667890034,860.0,0.0,23983.154693224402,20142.2146453909,23333.63597,99799.1,10407.339730074,15258.82944867,0.0,7943.7701223,70877.671109,38158.52945
01/01/2030 06:00:00,0.0,8337.083461,5207.23798,105222.3076948294,860.0,0.0,24898.1142987764,20300.900052490902,22908.164240000002,99799.1,10112.51014111,14929.983812502,71.266,8362.2717783,71684.851242,38185.01948
01/01/2030 07:00:00,0.0,8336.854861,5206.567480000001,103882.04397685819,860.0,0.0,26587.2157029484,20315.1114661909,22867.032059,99799.1,9840.11149856,14759.18516703,7082.01642,10143.235811421619,71907.52398299999,37565.77814
01/01/2030 08:00:00,0.0,8339.140861,5213.2724800000005,106304.2612592942,860.0,0.0,23786.85139245241,20488.0157548909,22491.983917999998,99799.1,9342.213809922,14341.04697831,28054.582739999998,13134.233751389615,70540.738209,35729.032439999995
01/01/2030 09:00:00,0.0,8340.055261,6239.402349864001,92248.7149491226,860.0,0.0,23999.307936988007,20684.6007544909,21890.9876282695,99799.1,8876.210051016,13952.102677782,66648.821021,7599.1212549,68265.65674600001,34167.36554
01/01/2030 10:00:00,0.0,8353.999861,6969.992899464004,79113.713622595,860.0,0.0,23562.564745388012,20627.7550996909,21364.0803337485,99799.1,8503.799460638,13628.21243379,107122.927432,7291.5751206,63306.717080999995,33320.24909
01/01/2030 11:00:00,0.0,8354.685661,7130.734408864004,82169.178529415,860.0,0.0,23722.7956185904,20504.5944928909,21190.0875500205,99799.1,8273.586596126,13418.864561406,130994.44550199999,7057.2642156,61709.902451,31347.46834
01/01/2030 12:00:00,0.0,8354.685661,7075.003061064005,77416.78727620601,860.0,0.0,24449.555823627998,20618.2858024909,21534.009214,99799.1,8168.91261719,13329.347850486,129392.061743,6935.7586473,62348.469571,30029.613599999997
01/01/2030 13:00:00,0.0,8354.685661,8249.782800864004,87545.10656185301,860.0,0.0,26814.510986782403,20838.5515129909,21509.6545229125,99799.1,8221.56541896,13399.756071222,107963.537255,9065.813274434016,62291.841311,28561.98659
01/01/2030 14:00:00,272.8163014640017,8354.685661,11077.760107196002,85342.3882349786,860.0,0.0,28241.247119312404,21073.0361050909,21732.42864,99799.1,8381.127469114,13574.822641614,72147.880623,17887.172123534012,62679.489606,26784.474110000003
01/01/2030 15:00:00,550.0,8354.685661,12396.878030180003,106702.53187805989,860.0,1921.4938102659803,30063.03177973241,21276.7305454909,21998.986734000002,99799.1,8673.24551903,13846.188049494001,30447.881383,22886.655798159598,62843.767771,25098.63447
01/01/2030 16:00:00,550.0,8354.685661,11784.974491205998,128098.94285585338,860.0,2815.359,30407.44031141638,21428.3139796909,22152.557174,99799.1,8876.438569188,13992.24515739,5834.76405,23144.9281657,62509.86327,24470.10565
01/01/2030 17:00:00,550.0,8358.800461,11539.078952874,140049.46401149454,860.0,5454.106558675128,30467.5521868044,21257.7770152909,22073.547734,99799.1,8886.80045033,13960.713723918001,0.0,23187.9036315,62342.629064,24758.87123
01/01/2030 18:00:00,550.0,8355.371461,10460.436862614002,141564.38608360136,860.0,5324.088,30485.547819446405,21032.769188290902,21999.3403,99799.1,8839.37448298,13881.157466718,0.0,23134.1450373,60684.471276,25264.918429999998
01/01/2030 19:00:00,550.0,8354.914261,9829.58598,140709.18327929362,860.0,1597.644,30206.273872604408,20528.2826716909,21723.228781,99799.1,8488.626859702,13544.115796494001,0.0,22914.0587697,58862.566144,25653.541810000002
01/01/2030 20:00:00,550.0,8355.142861,10539.8611905,144532.72735056002,860.0,2508.729,28803.799465947995,20497.4925199909,21064.655809,99799.1,7614.71439248,12764.27896983,0.0,21625.0750789,57602.125235,25741.64544
01/01/2030 21:00:00,0.0,8355.142861,8758.443030264005,128311.0427894845,860.0,0.0,27081.20226522799,20310.3768175909,20016.019057999998,99799.1,6183.81196409,11548.488178398,0.0,20703.7378937,55796.372446999994,25304.2531
01/01/2030 22:00:00,0.0,8355.142861,5260.20748,124332.27227693319,860.0,1010.5837862582762,24829.702866838397,19971.677680990902,19151.331319,99799.1,5242.130089708,10677.210328326,0.0,19758.7261332,53751.04866,25851.26999
01/01/2030 23:00:00,0.0,8355.142861,5260.20748,121396.21340003794,860.0,0.0,26109.510723,19741.935205390902,18804.634441,99799.1,4995.200863836,10402.047272718,0.0,20029.7696823,52232.147108,25565.3135
02/01/2030 00:00:00,0.0,8722.057257999999,5714.889472000001,127784.7235098474,860.0,3334.9994723842533,26200.778816,19688.2787024334,18866.197334,99799.1,5133.517508898,10496.27991567,0.0,19853.997488599998,50434.190794,26246.77626
02/01/2030 01:00:00,0.0,8722.057257999999,5714.889472000001,113458.522286381,860.0,0.0,26137.346016600815,19498.8031436334,18987.500482,99799.1,5289.867438919,10640.963292774,0.0,19984.3891744,49094.02901,28184.36467
02/01/2030 02:00:00,0.0,8722.057257999999,5714.889472000001,119072.0564279214,860.0,0.0,26031.1564516928,19546.172033333398,19257.306308,99799.1,5713.191904556,10997.93764791,0.0,17653.409597840244,48531.629997000004,30334.318740000002
02/01/2030 03:00:00,0.0,8722.057257999999,5714.889472000001,102497.520353322,860.0,0.0,26941.605927340814,19629.0657233334,19819.140413,99799.1,6775.057171236,11866.409333166,0.0,20766.9352511,48617.389058,33427.985459999996
02/01/2030 04:00:00,0.0,8718.171058,5703.4909720000005,129840.7151169424,860.0,0.0,28176.34207190279,19894.3404671334,21506.127680999998,99799.1,8960.78220027,13755.48060531,0.0,20806.8224793,48537.407462999996,37000.68754
02/01/2030 05:00:00,0.0,8711.770258,5684.716972,116072.59766714339,860.0,0.0,31570.460886360815,19979.6089493334,23073.013532,99799.1,10517.531120512,15107.943472086,0.0,22242.301783,48494.560864,40239.22076
02/01/2030 06:00:00,0.0,8722.057257999999,8186.132101466001,134738.4028544362,860.0,5853.086960533256,31911.553331,20043.5565770334,22690.202656,99799.1,10194.897352774,14780.07294555,158.717,22849.1092729,48890.063722,42772.09394
02/01/2030 07:00:00,0.0,8711.998857999999,9151.890843665995,140311.51073720318,860.0,13338.25877701803,31887.856427,20031.7124876334,22685.338125000002,99799.1,9925.561076434,14625.835571742,4415.79152,22662.9673842,49734.000942,44592.44272
02/01/2030 08:00:00,0.0,8722.514458,10379.900821620007,138096.6705982534,860.0,17216.8240500022,31396.051768,20062.5026393334,22353.254582,99799.1,9437.388658846,14231.50940583,23904.137217,23660.1574421,50634.572886,45345.8921
02/01/2030 09:00:00,0.0,8721.600058,9545.172615028003,130188.457810929,860.0,9706.850807769973,30819.954351131,20154.8730944334,22036.266193,99799.1,8987.608025008,13862.266382478,64010.172309,22078.5618403,51322.466747,45549.31929
